Review #,Brand,Style,Country,Stars,Top Ten
1.0533286516314093,Mi Sedaap,Pack,Indonesia,4.5,
1.051985976485926,Nissin,Cup,Mexico,3.5,
1.0506433013404433,Great Value,Pack,Canada,4,
1.0493006261949605,Maruchan,Bowl,USA,5,
1.0479579510494772,A-Sha Dry Noodle,Pack,Taiwan,5,
1.0466152759039944,Tokushima Seifun,Bowl,Japan,1.75,
1.0452726007585111,Doll,Pack,Hong Kong,3.75,
1.0439299256130283,Maggi,Pack,Australia,5,
1.042587250467545,Samyang Foods,Pack,South Korea,4.5,
1.0412445753220623,Marutai,Pack,Japan,5,
1.039901900176579,Four Seas,Pack,Hong Kong,3,
1.0385592250310962,Nongshim,Pack,USA,5,
1.0372165498856134,Mamee,Pack,Hong Kong,3.25,
1.0358738747401302,Ottogi,Pack,Mexico,3.75,
1.0345311995946473,Kamfen,Tray,Hong Kong,4.25,
1.033188524449164,Nissin,Cup,Japan,5,
1.0318458493036813,Four Seas,Pack,Hong Kong,2.5,
1.030503174158198,Zow Zow,Pack,Thailand,3.75,
1.0291604990127152,Nissin,Cup,Mexico,3.75,
1.0278178238672324,Koyo,Pack,USA,0,
1.0264751487217492,Nissin,Bowl,Japan,5,
1.0251324735762664,Suimin,Cup,Australia,3.25,
1.0237897984307833,Maruchan,Cup,USA,3.75,
1.0224471232853003,Indomie,Cup,Indonesia,3.5,
1.0211044481398173,Master Kong,Pack,China,3.50,
1.0197617729943345,MyKuali,Cup,Malaysia,5.00,
1.0184190978488512,Ottogi,Pack,Mexico,4,
1.0170764227033684,Acecook,Bowl,Japan,3.8,
1.0157337475578856,Oni Hot Pot,Pack,Taiwan,5,
1.0143910724124023,E-Zee,Pack,Malaysia,4,
1.0130483972669195,Great Value,Pack,Canada,3.5,
1.0117057221214363,Doll,Cup,Hong Kong,3.0,
1.0103630469759535,ORee Garden,Bowl,Malaysia,5.0,
1.0090203718304702,Suimin,Cup,Australia,4.3,
1.0076776966849874,Master Kong,Pack,China,4.50,
1.0063350215395042,Nissin,Cup,Brazil,5,
1.0049923463940214,Tokushima Seifun,Bowl,Japan,5,
1.0036496712485385,A1,Pack,Malaysia,1.5,
1.0023069961030553,Migawon,Pack,South Korea,3.5,
1.0009643209575725,A-Sha Dry Noodle,Pack,Taiwan,4.25,
0.9996216458120893,Acecook,Cup,Japan,3.5,
0.9982789706666064,Fantastic,Cup,Australia,3.25,
0.9969362955211233,Chaudhary's Wai Wai,Pack,India,2.5,
0.9955936203756405,Kamfen,Bowl,Hong Kong,3.75,
0.9942509452301576,CarJEN,Pack,Malaysia,5,
0.9929082700846744,Myojo,Pack,Japan,3.75,
0.9915655949391916,Singa-Me,Cup,Australia,2,
0.9902229197937084,Maruchan,Pack,Mexico,3.5,
0.9888802446482255,Nissin,Bowl,Japan,5,
0.9875375695027423,MyKuali,Cup,Malaysia,4.75,
0.9861948943572595,Urban Noodle,Cup,UK,2,
0.9848522192117762,Urban Noodle,Cup,UK,2.5,
0.9835095440662934,Urban Noodle,Cup,UK,0,
0.9821668689208106,Urban Noodle,Cup,UK,3,
0.9808241937753275,Urban Noodle,Cup,UK,5,
0.9794815186298446,Kang Shi Fu,Pack,China,3.5,
0.9781388434843614,Acecook,Cup,Japan,3.75,
0.9767961683388786,Pulmuone,Pack,South Korea,4,
0.9754534931933954,Samyang Foods,Bowl,South Korea,0,
0.9741108180479126,Great Value,Cup,Canada,3.5,
0.9727681429024293,E-Zee,Pack,Malaysia,5,
0.9714254677569465,Oni Hot Pot,Pack,Taiwan,4.5,
0.9700827926114637,Great Value,Pack,Canada,3.5,
0.9687401174659804,MAMA,Pack,Thailand,2,
0.9673974423204976,Trident,Pack,Australia,2,
0.9660547671750145,MAMA,Pack,Myanmar,3.75,
0.9647120920295316,Conimex,Cup,Netherlands,3,
0.9633694168840484,Sichuan Baijia,Bowl,China,3.5,
0.9620267417385656,Nongshim,Pack,United States,3.75,
0.9606840665930827,Kamfen,Bowl,Hong Kong,3.75,
0.9593413914475996,A-Sha Dry Noodle,Pack,Taiwan,4.50,
0.9579987163021167,Nissin,Bowl,Japan,3.75,
0.9566560411566335,Nissin,Bowl,Japan,5,
0.9553133660111507,Nissin,Cup,Japan,3.8,
0.9539706908656674,Nissin,Cup,Japan,4,
0.9526280157201846,Nissin,Bowl,Japan,5,
0.9512853405747014,Nissin,Cup,Japan,5.0,
0.9499426654292186,Nissin,Bowl,Japan,5.0,
0.9485999902837358,Nissin,Cup,Japan,4.3,
0.9472573151382526,Nissin,Cup,Japan,4.0,
0.9459146399927697,Nissin,Cup,Japan,5.00,
0.9445719648472866,Nissin,Bowl,Japan,5,
0.9432292897018038,Nissin,Pack,Japan,5,
0.9418866145563205,Nissin,Cup,Japan,4.5,
0.9405439394108377,Nissin,Cup,Japan,5,
0.9392012642653544,Nissin,Cup,Japan,5.0,
0.9378585891198716,MyKuali,Pack,Malaysia,5.00,
0.9365159139743888,MAMA,Pack,Myanmar,3.50,
0.9351732388289056,Nissin,Bowl,Japan,4.50,
0.9338305636834228,A-Sha Dry Noodle,Pack,Taiwan,4.25,
0.9324878885379396,Prima Taste,Pack,Singapore,5,
0.9311452133924567,Nissin,Cup,Hong Kong,5.0,
0.9298025382469736,Tokushima Seifun,Pack,Japan,4,
0.9284598631014908,Master Kong,Pack,China,4,
0.9271171879560078,MyKuali,Pack,Malaysia,5.0,
0.9257745128105247,Suimin,Cup,Australia,3.5,
0.9244318376650419,Nissin,Cup,Japan,3.0,
0.9230891625195586,CarJEN,Pack,Malaysia,5.0,
0.9217464873740758,MyOri,Pack,Malaysia,5.00,
0.9204038122285926,Itsuki,Pack,Japan,4.25,
0.9190611370831098,Nissin,Pack,Germany,3.25,
0.9177184619376265,Samyang Foods,Pack,South Korea,5,
0.9163757867921437,Nissin,Pack,Brazil,4.25,
0.9150331116466609,Doll,Pack,Hong Kong,2.75,
0.9136904365011778,Fujiwara,Pack,Japan,3.5,
0.9123477613556948,MyOri,Pack,Malaysia,5,
0.9110050862102117,Nongshim,Pack,USA,4.75,
0.9096624110647289,Nissin,Pack,USA,3.5,
0.9083197359192456,Tokushima Seifun,Pack,Japan,4.5,
0.9069770607737628,Wei Lih,Pack,Taiwan,3.75,
0.9056343856282796,MyKuali,Pack,Malaysia,5,
0.9042917104827968,MAMA,Pack,Myanmar,5,2016 #10
0.902949035337314,Kabuto Noodles,Cup,UK,3.75,
0.9016063601918307,Kabuto Noodles,Cup,UK,3.5,
0.9002636850463479,Kabuto Noodles,Cup,UK,4.25,
0.8989210099008648,Kabuto Noodles,Cup,UK,4,
0.8975783347553818,Myojo,Pack,Japan,4,
0.8962356596098987,IbuRamen,Tray,USA,4,
0.8948929844644159,MAMA,Cup,Thailand,4,
0.893550309318933,Maruchan,Cup,Japan,0,
0.8922076341734498,Nissin,Pack,USA,4.75,
0.890864959027967,Koh Thai,Pack,Netherlands,2,
0.8895222838824838,Prima Taste,Pack,Singapore,5,
0.888179608737001,Ve Wong,Pack,Taiwan,3.75,
0.8868369335915177,Nissin,Cup,USA,4.25,
0.8854942584460349,Fujiwara,Pack,Japan,4,
0.8841515833005517,Bamee,Pack,Thailand,3.5,
0.8828089081550688,Sichuan Baijia,Pack,China,1.5,
0.881466233009586,Prima Taste,Pack,Singapore,5,2016 #1
0.8801235578641029,Nissin,Pack,Japan,4.75,
0.87878088271862,MAMA,Pack,Bangladesh,3.5,
0.8774382075731368,Wei Lih,Pack,Taiwan,5,
0.876095532427654,New Touch,Bowl,Japan,5,
0.8747528572821708,Ibumie,Pack,Malaysia,3.5,
0.873410182136688,Unox,Pack,Netherlands,2.5,
0.8720675069912047,Nissin,Cup,Japan,5,
0.8707248318457219,MAMA,Pack,Myanmar,5,
0.8693821567002391,Nissin,Bowl,Japan,5,
0.8680394815547559,MAMA,Cup,Myanmar,3.75,
0.866696806409273,Fortune,Pack,USA,1,
0.8653541312637899,Love Cook,Pack,Taiwan,3.75,
0.864011456118307,Love Cook,Pack,Taiwan,5,
0.8626687809728238,Love Cook,Pack,Taiwan,4.5,
0.861326105827341,Love Cook,Pack,Taiwan,3.75,
0.8599834306818581,Bonasia,Pack,Hungary,3.75,
0.858640755536375,Koh Thai,Pack,Netherlands,0.25,
0.8572980803908922,MAMA,Pack,Cambodia,3.50,
0.8559554052454089,Bamee,Pack,Thailand,3,
0.8546127300999261,Marutai,Bowl,Japan,3.5,
0.8532700549544429,Nissin,Bowl,USA,4,
0.85192737980896,Prima,Pack,Singapore,5,2016 #8
0.8505847046634768,Sichuan Baijia,Pack,China,3.5,
0.849242029517994,Conimex,Cup,Netherlands,0.5,
0.8478993543725112,Mie Sedaap,Cup,Indonesia,1.5,
0.846556679227028,Nissin,Cup,USA,3.5,
0.8452140040815451,Itsuki,Pack,Japan,0.75,
0.843871328936062,Maruchan,Bowl,Japan,4.5,
0.8425286537905792,iMee,Pack,Netherlands,3.5,
0.8411859786450959,IbuRamen,Tray,USA,0.25,
0.8398433034996131,Nissin,Pack,Germany,3,
0.8385006283541299,Itsuki,Bowl,Japan,4.5,
0.837157953208647,Prima,Pack,Singapore,5,
0.8358152780631642,Thai Smile,Bowl,USA,0,
0.834472602917681,MAMA,Pack,Myanmar,3.75,
0.8331299277721982,Nissin,Cup,Japan,5,
0.831787252626715,Nissin,Tray,USA,3,
0.8304445774812321,Asia Gold,Pack,Hungary,3.5,
0.829101902335749,Nissin,Bowl,Japan,4.75,
0.8277592271902662,Prima Taste,Pack,Singapore,5,2016 #5
0.8264165520447833,Vifon,Pack,Vietnam,3.5,
0.8250738768993001,Pirkka,Pack,Finland,3.5,
0.8237312017538173,Bonasia,Pack,Hungary,3,
0.8223885266083341,Higashimaru,Pack,Japan,4.5,
0.8210458514628513,MAMA,Pack,Myanmar,5,
0.819703176317368,Prima,Pack,Singapore,5,
0.8183605011718852,Ibumie,Pack,Malaysia,5,
0.8170178260264019,Koh Thai,Pack,Netherlands,1.5,
0.8156751508809191,Master Kong,Bowl,China,3,
0.8143324757354363,Nissin,Cup,Japan,3.5,
0.8129898005899532,Asia Gold,Pack,Hungary,3.5,
0.8116471254444703,Maruchan,Bowl,Japan,5,
0.8103044502989871,MAMA,Pack,Myanmar,2.75,
0.8089617751535043,Nissin,Cup,Japan,5,
0.8076191000080211,Ottogi,Pack,South Korea,4,
0.8062764248625383,Nissin,Cup,USA,3.5,
0.804933749717055,Kuriki,Pack,Japan,4.5,
0.8035910745715722,MAMA,Pack,Myanmar,2.75,
0.8022483994260894,Nissin,Cup,Singapore,3.5,
0.8009057242806061,Myojo,Pack,Singapore,4.25,
0.7995630491351233,Myojo,Bowl,Singapore,3.75,
0.7982203739896402,Myojo,Pack,Singapore,3,
0.7968776988441573,Myojo,Bowl,Singapore,4.5,
0.7955350236986741,Myojo,Pack,Singapore,4,
0.7941923485531913,Myojo,Bowl,Singapore,4.75,
0.7928496734077084,Myojo,Pack,Singapore,3.5,
0.7915069982622253,Myojo,Bowl,Singapore,3.75,
0.7901643231167425,Myojo,Pack,Singapore,3.5,
0.7888216479712592,Myojo,Bowl,Singapore,5,
0.7874789728257764,Myojo,Pack,Singapore,4.5,
0.7861362976802931,Myojo,Pack,Singapore,3.75,
0.7847936225348103,Sapporo Ichiban,Pack,USA,5,
0.7834509473893271,Ibumie,Pack,Malaysia,2.5,
0.7821082722438443,Vedan,Bowl,Taiwan,0,
0.7807655970983615,Itsuki,Pack,Japan,5,
0.7794229219528783,Nissin,Cup,Thailand,3.75,
0.7780802468073954,Asia Gold,Pack,Hungary,2.75,
0.7767375716619123,Nissin,Pack,Germany,3.5,
0.7753948965164295,Marutai,Bowl,Japan,4,
0.7740522213709462,Yum Yum,Bowl,Thailand,4,
0.7727095462254634,MyKuali,Pack,Malaysia,5,
0.7713668710799801,Mama,Cup,Myanmar,3.5,
0.7700241959344973,Nissin,Pack,USA,5,
0.7686815207890145,Baijia,Pack,China,0,
0.7673388456435313,Ibumie,Pack,Malaysia,3.75,
0.7659961704980485,Conimex,Cup,Netherlands,0.5,
0.7646534953525653,Nissin,Cup,Japan,2.75,
0.7633108202070824,Mama,Pack,Cambodia,5,
0.7619681450615993,Myojo,Bowl,Japan,5,
0.7606254699161165,IbuRamen,Tray,USA,3.25,
0.7592827947706335,Indomie,Cup,Indonesia,5,
0.7579401196251504,Daraz,Pack,Japan,3,
0.7565974444796676,Mama,Pack,Myanmar,3.5,
0.7552547693341843,Bonasia,Pack,Hungary,3.5,
0.7539120941887015,Myojo,Bowl,USA,3.25,
0.7525694190432183,Fujiwara,Pack,Japan,3.5,
0.7512267438977355,Nissin,Pack,USA,4.5,
0.7498840687522522,Pama,Pack,Malaysia,3.5,
0.7485413936067694,MyKuali,Pack,Malaysia,5,
0.7471987184612866,Conimex,Pack,Netherlands,3,
0.7458560433158035,Nissin,Tray,USA,4.5,
0.7445133681703205,Mama,Pack,Bangladesh,3.25,
0.7431706930248374,Seven & I,Bowl,Japan,5,
0.7418280178793546,Forest Noodles,Pack,Taiwan,4.5,
0.7404853427338713,Forest Noodles,Pack,Taiwan,5,
0.7391426675883885,Forest Noodles,Pack,Taiwan,4,
0.7377999924429053,Forest Noodles,Pack,Taiwan,3.25,
0.7364573172974225,Vit's,Pack,Malaysia,5,
0.7351146421519397,Vit's,Pack,Malaysia,4.5,
0.7337719670064564,Vit's,Pack,Malaysia,5,
0.7324292918609736,Vit's,Pack,Malaysia,5,
0.7310866167154905,Vit's,Pack,Malaysia,5,
0.7297439415700075,Vit's,Pack,Malaysia,5,
0.7284012664245244,Vit's,Pack,Malaysia,3.75,
0.7270585912790416,Yum Yum,Pack,Thailand,3.5,
0.7257159161335587,Kuriki,Pack,Japan,4,
0.7243732409880755,Tseng Noodles,Pack,Taiwan,4.75,
0.7230305658425927,Tseng Noodles,Pack,Taiwan,5,
0.7216878906971095,Tseng Noodles,Pack,Taiwan,5,2016 #9
0.7203452155516267,Nongshim,Pack,South Korea,5,
0.7190025404061434,Mama,Pack,Cambodia,3.5,
0.7176598652606606,Sichuan Baijia,Pack,China,4.5,
0.7163171901151774,Nongshim,Cup,USA,5,
0.7149745149696946,MyKuali,Pack,Malaysia,4,
0.7136318398242117,Mi Sedaap,Pack,Indonesia,3.5,
0.7122891646787286,Myojo,Bowl,USA,3.25,
0.7109464895332457,Ten-In,Bowl,Taiwan,1.5,
0.7096038143877625,Yum Yum,Bowl,Thailand,5,
0.7082611392422797,Sugakiya Foods,Bowl,Japan,4.5,
0.7069184640967965,Hao Way,Bowl,Malaysia,4,
0.7055757889513137,Vifon,Bowl,Vietnam,3.25,
0.7042331138058304,Nakaya Shouten,Pack,Japan,4,
0.7028904386603476,Koh Thai,Pack,Netherlands,3,
0.7015477635148648,Nissin,Pack,Germany,4.25,
0.7002050883693816,Master Kong,Bowl,China,4.25,
0.6988624132238987,Conimex,Pack,Netherlands,3.5,
0.6975197380784156,MyKuali,Pack,Malaysia,5,
0.6961770629329327,Marutai,Bowl,Japan,4.75,
0.6948343877874495,Mama,Cup,Thailand,3.5,
0.6934917126419667,Wai Wai,Cup,Thailand,3.5,
0.6921490374964838,Cintan,Pack,Malaysia,3.5,
0.6908063623510007,Mama,Pack,Bangladesh,4,
0.6894636872055179,Thai Chef,Pack,Hungary,4.75,
0.6881210120600346,Mama,Pack,Thailand,4,
0.6867783369145518,Nissin,Cup,USA,3.5,
0.6854356617690686,Baijia,Pack,China,3.75,
0.6840929866235858,Crystal Noodle,Cup,USA,0.25,
0.6827503114781025,Thai Smile,Bowl,USA,2.5,
0.6814076363326197,iMee,Pack,Netherlands,2.75,
0.6800649611871369,Wai Wai,Pack,Thailand,3.5,
0.6787222860416537,Fujiwara,Pack,Japan,4.75,
0.6773796108961708,Azami,Pack,Canada,0,
0.6760369357506877,Vit's,Pack,Malaysia,3,
0.6746942606052049,Cintan,Pack,Malaysia,3.5,
0.6733515854597216,A1,Pack,Malaysia,3.5,
0.6720089103142388,Vit's,Pack,Malaysia,4.25,
0.6706662351687556,Super,Cup,Malaysia,4.5,
0.6693235600232728,Cintan,Pack,Malaysia,3.5,
0.66798088487779,Super,Cup,Malaysia,3,
0.6666382097323067,Pama,Pack,Malaysia,4,
0.6652955345868239,Nissin,Tray,USA,4.25,
0.6639528594413407,Super,Cup,Malaysia,3.5,
0.6626101842958578,Torishi,Pack,Japan,5,
0.6612675091503747,iMee,Pack,Netherlands,4.5,
0.6599248340048919,Western Family,Pack,Canada,0,
0.658582158859409,MyKuali,Bowl,Malaysia,5,
0.6572394837139258,Pulmuone,Pack,South Korea,4.5,
0.655896808568443,Chering Chang,Pack,Taiwan,3.25,
0.6545541334229598,JML,Pack,China,5,
0.653211458277477,JML,Bowl,China,3.5,
0.6518687831319937,JML,Bowl,China,5,
0.6505261079865109,JML,Bowl,China,4.25,
0.6491834328410276,JML,Pack,China,5,
0.6478407576955448,JML,Bowl,China,4,
0.646498082550062,JML,Pack,China,5,
0.6451554074045789,JML,Bowl,China,3.5,
0.643812732259096,JML,Bowl,China,4.5,
0.6424700571136128,Mamee,Pack,Malaysia,5,
0.64112738196813,New Touch,Bowl,Japan,5,
0.6397847068226468,Mama,Pack,Cambodia,4,
0.638442031677164,Paldo,Bowl,South Korea,3.5,
0.6370993565316807,Nissin,Cup,USA,3.5,
0.6357566813861979,Pirkka,Pack,Finland,3.75,
0.6344140062407151,Ishimaru,Pack,Japan,4.5,
0.6330713310952318,Mom's Dry Noodle,Pack,Taiwan,4,
0.631728655949749,Authentically Asian,Bowl,USA,1,
0.6303859808042659,New Touch,Bowl,Japan,4.5,
0.629043305658783,Nissin,Cup,Thailand,4,
0.6277006305132998,Vit's,Pack,Malaysia,3.5,
0.626357955367817,iMee,Pack,Netherlands,3.25,
0.6250152802223341,A-Sha Dry Noodle,Pack,Taiwan,4.25,
0.623672605076851,Mama,Pack,Bangladesh,4,
0.6223299299313682,Paldo,Bowl,South Korea,5,
0.6209872547858849,Thai Smile,Bowl,USA,3.5,
0.6196445796404021,Kuriki,Pack,Japan,4.75,
0.6183019044949188,Mom's Dry Noodle,Pack,Taiwan,5,
0.616959229349436,Mi Sedaap,Cup,Indonesia,5,
0.6156165542039528,Yum Yum,Pack,Thailand,5,
0.61427387905847,Azami,Cup,Canada,3,
0.6129312039129872,Vit's,Pack,Malaysia,3.5,
0.611588528767504,Marutai,Bowl,Japan,4.25,
0.6102458536220211,Unox,Pack,Netherlands,3.5,
0.608903178476538,A-Sha Dry Noodle,Pack,Taiwan,5,
0.6075605033310552,Mama,Pack,Myanmar,4.5,
0.6062178281855719,Aroi,Pack,Malaysia,4.5,
0.6048751530400891,Myojo,Bowl,USA,2.5,
0.6035324778946058,Master Kong,Pack,China,4.25,
0.602189802749123,Nissin,Bowl,Japan,4.5,
0.6008471276036402,Little Cook,Cup,Thailand,4.25,
0.599504452458157,Mi Sedaap,Cup,Indonesia,3.75,
0.5981617773126742,Mamee,Pack,Malaysia,5,
0.596819102167191,Master Kong,Bowl,China,4,
0.5954764270217081,Koka,Pack,Singapore,4.25,
0.594133751876225,Bonasia,Pack,Germany,3.75,
0.5927910767307422,Super,Cup,Malaysia,3.25,
0.5914484015852592,Mama,Pack,Cambodia,5,
0.5901057264397761,Wu-Mu,Pack,Taiwan,4.5,
0.5887630512942933,Vedan,Cup,Taiwan,2.75,
0.58742037614881,Yamadai,Bowl,Japan,3.25,
0.5860777010033272,Wei Lih,Bowl,Taiwan,5,
0.584735025857844,Vina Acecook,Bowl,Vietnam,3,
0.5833923507123612,A-Sha Dry Noodle,Pack,Taiwan,3.25,
0.5820496755668779,Pirkka,Pack,Finland,3.5,
0.5807070004213951,Baixiang Noodles,Pack,China,3.75,
0.5793643252759123,CarJEN,Pack,Malaysia,4.5,
0.5780216501304292,Salam Mie,Pack,Indonesia,4.25,
0.5766789749849462,Mamee,Cup,Malaysia,5,
0.5753362998394631,Wai Wai,Bowl,Thailand,2.5,
0.5739936246939803,Vina Acecook,Cup,Vietnam,2.5,
0.572650949548497,Lee Fah Mee,Pack,Sarawak,4,
0.5713082744030142,Mama,Pack,Myanmar,3.5,
0.569965599257531,Yum Yum,Pack,Thailand,3.75,
0.5686229241120482,Master Kong,Pack,China,3.75,
0.5672802489665654,CarJEN,Pack,Malaysia,5,
0.5659375738210821,Sakurai Foods,Pack,Japan,4.5,
0.5645948986755993,Hao Way,Pack,Malaysia,4,
0.5632522235301162,Chering Chang,Pack,Taiwan,5,
0.5619095483846333,Asia Gold,Pack,Hungary,4,
0.5605668732391501,The Kitchen Food,Pack,Sarawak,4,
0.5592241980936673,Azami,Bowl,Canada,3.5,
0.5578815229481844,Maggi,Cup,Malaysia,4.75,
0.5565388478027012,Premiere,Pack,Malaysia,4.5,
0.5551961726572184,Baixiang Noodles,Pack,China,3.75,
0.5538534975117352,7 Select/Nissin,Cup,Thailand,3.5,
0.5525108223662524,Samyang Foods,Cup,Japan,2.75,
0.5511681472207691,Sakurai Foods,Pack,Japan,4.25,
0.5498254720752863,A-Sha Dry Noodle,Pack,Taiwan,4,
0.5484827969298031,Vit's,Pack,Malaysia,3.5,
0.5471401217843203,Maruchan,Cup,USA,4,
0.5457974466388374,The Kitchen Food,Pack,Sarawak,5,
0.5444547714933543,Mama,Cup,Thailand,5,
0.5431120963478714,Mama,Cup,Thailand,5,
0.5417694212023882,Mama,Pack,Thailand,4.75,
0.5404267460569054,Mama,Cup,Myanmar,5,
0.5390840709114222,Mama,Pack,Bangladesh,3.25,
0.5377413957659394,Mama,Cup,Thailand,3.5,
0.5363987206204566,Wugudaochang,Bowl,China,4,
0.5350560454749733,Wugudaochang,Pack,China,5,2016 #7
0.5337133703294905,Wugudaochang,Bowl,China,3.75,
0.5323706951840073,Wugudaochang,Pack,China,3.75,
0.5310280200385245,Wugudaochang,Pack,China,3.5,
0.5296853448930413,Wugudaochang,Pack,China,4,
0.5283426697475584,Wugudaochang,Bowl,China,4.5,
0.5269999946020753,Wugudaochang,Pack,China,5,
0.5256573194565924,Wugudaochang,Pack,China,4,
0.5243146443111095,Wugudaochang,Bowl,China,3.75,
0.5229719691656264,Aroi,Pack,Malaysia,4.5,
0.5216292940201436,Ten-In,Bowl,Taiwan,3.5,
0.5202866188746603,Nongshim,Pack,USA,5,
0.5189439437291775,Paldo,Pack,South Korea,5,
0.5176012685836943,A1,Pack,Malaysia,4.25,
0.5162585934382115,Baixiang Noodles,Pack,China,4.5,
0.5149159182927282,Emart,Cup,South Korea,3.5,
0.5135732431472454,Lishan Food Manufacturing,Pack,Taiwan,3.5,
0.5122305680017626,Azami,Cup,Canada,3.25,
0.5108878928562794,Ah Lai,Pack,Malaysia,5,
0.5095452177107965,Tropicana Slim,Pack,Indonesia,3.75,
0.5082025425653134,A-One,Cup,Vietnam,1.25,
0.5068598674198306,Mama,Cup,Thailand,3.5,
0.5055171922743473,Deshome,Pack,Taiwan,5,
0.5041745171288645,Vifon,Cup,Vietnam,3,
0.5028318419833817,Paldo Vina,Pack,Vietnam,1.5,
0.5014891668378985,Mamee,Pack,Malaysia,2,
0.5001464916924157,Vina Acecook,Pack,Vietnam,4,
0.49880381654693245,Mama,Pack,Thailand,5,
0.4974611414014496,Chencun,Cup,China,3.75,
0.4961184662559664,Sau Tao,Pack,Hong Kong,3,
0.4947757911104836,United,Pack,Vietnam,2.75,
0.49343311596500034,ChoripDong,Bowl,South Korea,5,
0.4920904408195175,Shan,Pack,Pakistan,2.75,
0.4907477656740347,Mama,Cup,Thailand,3.5,
0.4894050905285515,Baijia,Pack,China,3,
0.48806241538306866,MyOri,Pack,Malaysia,5,
0.48671974023758546,MyOri,Pack,Malaysia,5,
0.48537706509210266,MyOri,Pack,Malaysia,5,
0.4840343899466194,Ruski,Pack,Malaysia,3.75,
0.4826917148011366,Ottogi,Pack,South Korea,4.25,
0.4813490396556534,Master Kong,Pack,China,4.25,
0.4800063645101706,Wei Lih,Pack,Taiwan,4.25,
0.47866368936468773,No Name,Cup,Canada,2.75,
0.47732101421920453,New Way,Tray,Vietnam,4,
0.4759783390737217,Lucky Me!,Bowl,Philippines,3.75,
0.4746356639282385,Hao Way,Bowl,Malaysia,2,
0.47329298878275566,Emart,Cup,South Korea,3.5,
0.47195031363727247,Campbell's,Cup,Canada,0.25,
0.47060763849178966,One Dish Asia,Bowl,USA,0,
0.4692649633463068,Long Jun Hang,Pack,Taiwan,2,
0.4679222882008236,Pama,Cup,Malaysia,3.75,
0.4665796130553408,A-Sha Dry Noodle,Pack,Taiwan,5,2015 #10
0.4652369379098576,Thai Chef,Pack,Germany,3,
0.46389426276437473,Shan,Pack,Pakistan,3.25,
0.46255158761889154,Wai Wai,Pack,Thailand,2.75,
0.4612089124734087,Samyang Foods,Cup,South Korea,3.5,
0.4598662373279255,A-One,Cup,Vietnam,3.5,
0.45852356218244267,Cintan,Pack,Malaysia,3,
0.45718088703695986,Nissin,Bowl,Japan,4,
0.45583821189147666,Nongshim,Bowl,China,2.5,
0.4544955367459938,Hao Way,Bowl,Malaysia,3.5,
0.4531528616005106,Azami,Cup,Canada,0,
0.4518101864550278,Vedan,Bowl,Taiwan,2.5,
0.45046751130954454,Nissin,Bowl,Japan,2.75,
0.44912483616406174,Mama,Bowl,Thailand,5,
0.44778216101857854,Baixiang Noodles,Pack,China,3,
0.44643948587309573,MyKuali,Pack,Malaysia,5,
0.44509681072761287,Nongshim,Pack,USA,4,
0.44375413558212967,Myojo,Bowl,Japan,3,
0.44241146043664686,Premiere,Pack,Malaysia,3.25,
0.44106878529116367,Nissin,Pack,Singapore,3.75,
0.4397261101456808,Deshome,Pack,Taiwan,2.5,
0.4383834350001976,MyKuali,Pack,Malaysia,5,2015 #7
0.4370407598547148,Unif-100,Pack,China,3.5,
0.43569808470923194,Hankow,Pack,China,4,
0.43435540956374874,The Bridge,Pack,Malaysia,5,
0.43301273441826593,Maruchan,Bowl,Japan,3.25,
0.43167005927278274,Shan,Pack,Pakistan,3.25,
0.4303273841272999,Lucky Me!,Bowl,Philippines,4,
0.4289847089818167,Paldo Vina,Pack,Vietnam,3,
0.42764203383633387,Mitoku,Pack,Japan,0.25,
0.4262993586908506,Hao Way,Pack,Malaysia,4.5,
0.4249566835453678,Myojo,Bowl,Japan,2.75,
0.423614008399885,Maggi,Pack,Malaysia,4,
0.4222713332544018,Nissin,Pack,Hong Kong,3.5,
0.42092865810891894,Unzen,Pack,Japan,1,
0.41958598296343574,Salam Mie,Pack,Indonesia,5,
0.41824330781795294,Vina Acecook,Pack,Vietnam,3.5,
0.4169006326724697,Nongshim,Pack,South Korea,5,
0.4155579575269869,Chering Chang,Pack,Taiwan,5,
0.4142152823815037,Nissin,Pack,India,3.5,
0.41287260723602087,Mama,Cup,Thailand,4,
0.411529932090538,Nissin,Tray,USA,4,
0.4101872569450548,Uncle Sun,Pack,Malaysia,3,
0.408844581799572,JML,Pack,China,5,
0.4075019066540888,Acecook,Cup,Japan,2.25,
0.40615923150860594,Nongshim,Pack,South Korea,4.25,
0.40481655636312275,Mom's Dry Noodle,Pack,Taiwan,5,
0.40347388121763994,Mi E-Zee,Pack,Malaysia,3.5,
0.4021312060721571,Mi E-Zee,Pack,Malaysia,3.75,
0.4007885309266739,E-mi,Pack,Malaysia,3.75,
0.3994458557811911,Mi E-Zee,Pack,Malaysia,3.5,
0.3981031806357079,Mi E-Zee,Pack,Malaysia,Unrated,
0.396760505490225,J.J.,Pack,Malaysia,3.75,
0.3954178303447418,CarJEN,Pack,Malaysia,5,2015 #4
0.394075155199259,E-mi,Pack,Malaysia,3.75,
0.39273248005377576,J.J.,Pack,Malaysia,4,
0.39138980490829295,Mi E-Zee,Pack,Malaysia,4,
0.39004712976281014,United,Pack,Vietnam,2.75,
0.38870445461732694,Emart,Pack,South Korea,3.75,
